id,drafted,hs,col
nealth01,True,"Poway HS (Poway, CA)","Riverside Community College (Riverside, CA)"
nealza01,True,,
negrokr01,True,"Vanden HS (Fairfield, CA)","Cosumnes River College (Sacramento, CA)"
nelsobr01,True,"Crossett HS (Crossett, AR)","Texarkana College (Texarkana, TX)"
nelsobr02,True,"Bishop Garrigan HS (Algona, IA)",
nelsoch01,True,"Redan HS (Stone Mountain, GA)","Pasadena City College (Pasadena, CA)"
nelsoji02,True,"Niceville HS (Niceville, FL)","University of Alabama (Tuscaloosa, AL)"
nelsojo01,True,"St. Joseph's Notre Dame (Alameda, CA)","University of San Francisco (San Francisco, CA)"
nelsojo02,True,"Denton HS (Denton, TX)","University of Kansas (Lawrence, KS)"
nerishe01,False,,
nesbian01,False,U. E. Hilario Cabrera Diaz (Venezuela),
neshepa01,True,"Park Center HS (Brooklyn Park, MN)","Butler University (Indianapolis, IN)"
neugeni01,True,"Riverside HS (Riverside, CA)",
neumi01,True,"Vintage HS (Napa, CA)","Sacramento City College (Sacramento, CA)"
neverdo01,False,,
newbeja01,True,"Mira Mesa HS (San Diego, CA)",
newcose01,True,"Middleboro HS (Middleboro, MA)","University of Hartford (West Hartford, CT)"
newmajo01,True,"Wheelersburg HS (Wheelersburg, OH)","The Ohio State University (Columbus, OH)"
newmake01,True,"Poway HS (Poway, CA)","University of Arizona (Tucson, AZ)"
ngoepgi01,False,"Rand Park (Randburg, South Africa)",
nicasju01,False,,
nichobr01,True,"Pinnacle HS (Phoenix, AZ)","University of Missouri Columbia (Columbia, MO)"
nichode01,True,"Queen Elizabeth HS (Surrey, BC)","Stetson University (DeLand, FL)"
nickemi01,False,,
nickldo01,True,"Sonoma Valley HS (Sonoma, CA)","University of California, Berkeley (Berkeley, CA)"
nicolju01,True,"University HS (Orlando, FL)",
nidoto01,True,"Orangewood Christian HS (Maitland, FL)",
niekrla01,True,"George Jenkins HS (Lakeland, FL)","Florida Southern College (Lakeland, FL)"
niemaje01,True,"Lamar HS (Houston, TX)","Rice University (Houston, TX)"
niesejo01,True,"Defiance HS (Defiance, OH)",
nietoad01,True,"American Heritage HS (Plantation, FL)",
nieuwki01,True,"Denver Christian HS (Denver, CO)","Azusa Pacific University (Azusa, CA)"
nievefe01,False,,
nievewi01,True,"Condado (Condado, Puerto Rico)",
nifu01,False,,
nimmobr01,True,"East HS (Cheyenne, WY)",
nippedu01,True,"Beallsville HS (Beallsville, OH)","Ohio Valley College (Vienna, WV)"
nishits01,False,"Osaka Toin (Osaka, Japan)",
nivarra01,False,"San Cristobal (San Cristobal, Dominican Republic)",
nixja01,True,"Midland HS (Midland, TX)",
nixja02,True,"Los Alamitos HS (Los Alamitos, CA)",
nixla01,True,"Midland HS (Midland, TX)",
noelri02,True,"Lawton HS (Lawton, OK)","Coastal Carolina University (Conway, SC)"
noesihe01,False,,
nolaaa01,True,"Catholic HS (Baton Rouge, LA)","Louisiana State University (Baton Rouge, LA)"
nolasri01,True,"Rialto HS (Rialto, CA)",
nolinse01,True,"Seaford HS (Seaford, NY)","San Jacinto College (Pasadena, TX)"
nomurta01,False,Takaoka HS (Japan),
noonani01,True,"Parker HS (San Diego, CA)",
norbejo01,False,,
norribu01,True,"San Marin HS (Novato, CA)","California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)"
norrida01,True,"Science Hill HS (Johnson City, TN)",
norride01,True,"Goddard HS (Goddard, KS)",
nortoph01,True,"Pleasant Grove HS (Texarkana, TX)","Texarkana College (Texarkana, TX)"
norwoja01,True,,"St. Louis University (St. Louis, MO)"
nottija01,True,"Redlands HS (Redlands, CA)",
novaiv01,False,,
novoaro01,False,"Las Matas de Farfan (Las Matas de Farfan, Dominican Republic)",
nunezab02,False,"Haina (Haina, Dominican Republic)",
nunezed02,False,"American Military Academy (San Juan, Puerto Rico)",
nunezfr01,False,"Nagua (Nagua, Dominican Republic)",
nunezjh01,False,,
nunezjo02,False,"Tenares (Tenares, Dominican Republic)",
nunezle01,False,"Moca (Moca, Dominican Republic)",
nunezre01,False,,
nunnata01,True,"Booker T. Washington HS (Pensacola, FL)","Lurleen B Wallace Community College (Andalusia, AL)"
nunovi01,True,"Sweetwater HS (National City, CA)","Baker University (Baldwin City, KS)"
oakstr01,True,"Woodcrest Christian HS (Riverside, CA)","California Baptist University (Riverside, CA)"
obergsc01,True,"Tewksbury Memorial HS (Tewksbury, MA)","University of Connecticut (Storrs, CT)"
oberhbr01,True,"William Penn HS (New Castle, DE)","Seminole Community College (Sanford, FL)"
obermwe01,True,"Washington HS (Cedar Rapids, IA)","Kirkwood Community College (Cedar Rapids, IA)"
obriepe01,True,"Braddock HS (Miami, FL)","Bethune-Cookman College (Daytona Beach, FL)"
ochoaiv01,False,,
o'conbr02,True,"Reading HS (Reading, OH)",
oconnmi01,True,"Mount St. Joseph's HS (Baltimore, MD)","George Washington University (Washington, DC)"
odayda01,False,"Bishop Kenney HS (Jacksonville, FL)","University of Florida (Gainesville, FL)"
odorija01,True,"Highland HS (Highland, IL)",
odorro01,False,,
oeltjtr01,False,"Gilroy Catholic College (Castle Hill, Australia)",
oflaher01,True,"Walla Walla HS (Walla Walla, WA)",
ogandal01,False,,
ogandne01,False,"Colego Mosonieo II (Santo Domingo, Dominican Republic)",
ogradch01,True,"Clarkstown North HS (New City, NY)","George Mason University (Fairfax, VA)"
ohearry01,True,,"Sam Houston State University (Huntsville, TX)"
ohlenro01,True,"St. Stephens Episcopal School (Austin, TX)","Princeton University (Princeton, NJ)"
ohlmami01,True,"Lakewood Ranch HS (Bradenton, FL)",
ohmanwi01,True,"Ponderosa HS (Parker, CO)","Pepperdine University (Malibu, CA)"
ohmeke01,True,"John I. Leonard HS (Greenacres, FL)","Indian River Community College (Fort Pierce, FL)"
ohse01,False,,Dankook University (South Korea)
ohtansh01,False,"Hanamaki Higashi (Iwate, Japan)",
ojedaau01,True,"Pius X HS (Downey, CA)","Cypress College (Cypress, CA)"
ojedami01,False,,
okajihi01,False,Higashiyama HS (Japan),
okertst01,True,"Rowlett HS (Rowlett, TX)","Grayson County College (Denison, TX)"
olivean01,True,"Vermilion HS (Vermilion, OH)","Oklahoma State University (Stillwater, OK)"
olivehe01,False,,
olivele01,False,,
olivomi01,False,,
olmedra01,False,"Maracay (Maracay, Venezuela)",
olmosed01,True,"Birmingham HS (Los Angeles, CA)",
olsenke01,True,,"Riverside Community College (Riverside, CA)"
olsensc01,True,"Crystal Lake South HS (Crystal Lake, IL)",
olsonga01,True,"Dr. Floyd B. Buchanan HS (Clovis, CA)","California Polytechnic State University, San Luis Obispo (San Luis Obispo, CA)"
olsonma02,True,"Parkview HS (Lilburn, GA)",
olsonti01,True,"St. Mary's Central HS (Bismarck, ND)","Hutchinson Community College (Hutchinson, KS)"
olsonty01,True,"University HS (Spokane Valley, WA)","Gonzaga University (Spokane, WA)"
oltmi01,True,"Branford HS (Branford, CT)","University of Connecticut (Storrs, CT)"
omallry01,False,"Sacred Heart-Griffin HS (Springfield, IL)","Lincoln Land Community College (Springfield, IL)"
omallsh01,True,,
omogrbr01,False,,
ondrulo01,True,"St. Paul HS (Shiner, TX)","McLennan Community College (Waco, TX)"
oneilty01,True,"Garibaldi SS (Maple Ridge, BC)",
orfna01,False,,"Baylor University (Waco, TX)"
orlanpa01,False,,
oropeed01,True,,
orourry01,True,"St. John's HS (Shrewsbury, MA)","Merrimack College (North Andover, MA)"
orrpe01,True,"Newmarket HS (Hamilton, ON)","Galveston College (Galveston, TX)"
ortegan01,False,U. E. Francisco Tosta Garcia (Venezuela),
ortegbi01,False,"Hialeah HS (Hialeah, FL)",
ortegjo01,False,,
ortegra01,False,,
ortizda02,True,"Benjamin Harrison HS (Cayey, Puerto Rico)",
ortizjo04,False,"Capotillo (Capotillo, Dominican Republic)",
ortizjo05,False,,
ortizlu02,True,"Sanger HS (Sanger, CA)",
ortmeda01,True,"Lewisville HS (Highland Village, TX)","University of Texas at Arlington (Arlington, TX)"
orvelch01,True,,"Columbia Basin College (Pasco, WA)"
osichjo01,True,"Bishop Kelly HS (Boise, ID)","Oregon State University (Corvallis, OR)"
osorifr01,False,,
ostinji01,True,"Louisville HS (Louisville, KY)",
osullse01,True,"Valhalla HS (El Cajon, CA)","Grossmont College (El Cajon, CA)"
osunajo01,False,,
osunaro01,False,,
oswalco01,True,"Madison HS (San Diego, CA)",
oswalro01,True,"Weir HS (Weir, MS)","Holmes Community College (Ridgeland, MS)"
oteroda01,True,"Ransom Everglades HS (Miami, FL)","Duke University (Durham, NC)"
otsukak01,False,Yokoshiba Keiai HS (Japan),Tokai University (Japan)
ottavad01,True,"Berkeley Carroll HS (Brooklyn, NY)","Northeastern University (Boston, MA)"
outmajo01,True,"Lindberg HS (Sappington, MO)","St. Louis Community College, Forest Park Campus (St. Louis, MO)"
overbly01,True,"Centralia HS (Centralia, WA)","University of Nevada-Reno (Reno, NV)"
overtdi01,True,"Weatherford HS (Weatherford, OK)","University of Oklahoma (Norman, OK)"
owenshe01,False,"Braddock HS (Miami, FL)","Barry University (Miami Shores, FL)"
owenshe02,True,"Edison HS (Huntington Beach, CA)",
owensje01,True,"William S. Hart HS (Santa Clarita, CA)","University of California, Los Angeles (Los Angeles, CA)"
owensru01,True,"Mesa HS (Mesa, AZ)","Chandler-Gilbert Community College (Chandler, AZ)"
owingch01,True,"Gilbert HS (Gilbert, SC)",
owingmi01,True,"Forsyth Central HS (Gainesville, GA)","Georgia Institute of Technology (Atlanta, GA)"
oxsprch01,False,"Ipswich State (Ipswich, Australia)",
ozunama01,False,,
ozunapa01,False,"Boca Chica (Boca Chica, Dominican Republic)",
pachejo01,True,"La Cueva HS (Albuquerque, NM)","University of New Mexico (Albuquerque, NM)"
padiljo01,True,"Florida Air Academy HS (Melbourne, FL)",
padilju01,True,,"Tallahassee Community College (Tallahassee, FL)"
paganan01,True,Republica de Columbia (Puerto Rico),"Indian River Community College (Fort Pierce, FL)"
paganem01,True,"J. L. Mann HS (Greenville, SC)","Belmont Abbey College (Belmont, NC)"
pagnoma01,True,"Highland HS (Gilbert, AZ)","Central Arizona College (Coolidge, AZ)"
palkada01,True,"Greer HS (Greer, SC)","Georgia Institute of Technology (Atlanta, GA)"
palmema01,True,"Caruthersville HS (Caruthersville, MO)","Three Rivers Community College (Poplar Bluff, MO)"
panikjo01,True,"John Jay HS (Hopewell Junction, NY)","St. John's University (Queens, NY)"
pannoth01,True,"Bishop Hendricken HS (Warwick, RI)","College of Southern Nevada (Henderson, NV)"
papeljo01,True,"Bishop Kenney HS (Jacksonville, FL)","Mississippi State University (Mississippi State, MS)"
pareded01,False,,
pareded02,False,,
paredji01,False,,
parismi01,True,"Sachem North HS (Ronkokoma, NY)","Manhattan College (New York, NY)"
parkby01,False,"Seong-Nam (Seoul, South Korea)",
parkebl01,True,"Fayetteville HS (Fayetteville, AR)","University of Arkansas (Fayetteville, AR)"
parkech01,True,"Eldorado HS (Albuquerque, NM)","University of Notre Dame (South Bend, IN)"
parkeja02,True,"Norwell HS (Ossian, IN)",
parkeja03,True,"Colonial Forge HS (Stafford, VA)","University of Virginia (Charlottesville, VA)"
parkeky01,True,"Bartram Trail HS (St. Johns, FL)","Clemson University (Clemson, SC)"
parmech01,True,"Chino Hills HS (Chino Hills, CA)",
parmlia01,True,"Monroe HS (Monroe, WA)","Liberty University (Lynchburg, VA)"
parnebo01,True,"East Rowan HS (Salisbury, NC)","Charleston Southern University (Charleston, SC)"
paronch01,True,"Woodsville HS (Woodsville, NH)","University of Massachusetts Amherst (Amherst, MA)"
parrage01,False,"Liceo Francisco Pulgar (Santa Barbara del Zulia, Venezuela)",
parrama01,True,"Casa Roble HS (Orangevale, CA)","American River College (Sacramento, CA)"
parrian01,True,"Brockport HS (Brockport, NY)","LeMoyne College (Syracuse, NY)"
parrijo01,True,"McCaskey HS (Lancaster, PA)",
parrja01,True,"La Cueva HS (Albuquerque, NM)",
parsowe01,False,"Clarksville HS (Clarksville, TN)","Jackson State Community College (Jackson, TN)"
partccu01,True,"Merced HS (Merced, CA)","Merced College (Merced, CA)"
pascuva01,True,"Gahr HS (Cerritos, CA)","University of Oklahoma (Norman, OK)"
pastoty01,False,"The Pendleton School (Bradenton, FL)",Toronto Blue Jays
paterjo01,True,"McMinnville HS (McMinnville, OR)","Linfield College (McMinnville, OR)"
patteco01,True,"Harrison HS (Kennesaw, GA)",
patteer01,True,"Harrison HS (Kennesaw, GA)","Georgia Institute of Technology (Atlanta, GA)"
patteja01,True,"Country HS (Chilton, AL)","Jefferson Davis Community College (Brewton, AL)"
pattejo02,True,"West Orange-Stark HS (West Orange, TX)",
pattejo03,True,"Baker HS (Mobile, AL)","University of South Alabama (Mobile, AL)"
pattere02,True,"Frisco HS (Frisco, TX)","Southwestern Oklahoma State University (Weatherford, OK)"
pattesc01,False,"West Allegheny HS (Imperial, PA)","West Virginia State University (Institute, WV)"
pattoda01,True,"Kentridge HS (Kent, WA)","Green River Community College (Auburn, WA)"
pattosp01,True,"South Central HS (Farina, IL)","Southern Illinois University Edwardsville (Edwardsville, IL)"
pattotr01,True,"Tomball HS (Tomball, TX)",
pauleda01,True,"Longmont HS (Longmont, CO)",
paulida01,False,,
paulife01,False,,
pauliro01,False,"Santo Domingo (Santo Domingo, Dominican Republic)",
paulsbe01,True,"Kell HS (Marietta, GA)","Clemson University (Clemson, SC)"
paulxa01,True,"Slidell HS (Slidell, LA)",
paxtoja01,True,"Delta SS (Ladner, BC)","University of Kentucky (Lexington, KY)"
pazosja01,True,"Highland HS (Gilbert, AZ)","University of San Diego (San Diego, CA)"
peacobr01,True,"Palm Beach Central HS (Wellington, FL)","Palm Beach Community College (Lake Worth, FL)"
pearcjo01,True,"West Valley HS (Yakima, WA)","Centralia College (Centralia, WA)"
pearcst01,True,"Lakeland Senior HS (Lakeland, FL)","Indian River Community College (Fort Pierce, FL)"
pearsja01,False,"Freeport HS (Freeport, IL)","Illinois State University (Normal, IL)"
pearste01,False,,"University of West Alabama (Livingston, AL)"
peavyja01,False,"St. Paul's Episcopal School (Mobile, AL)",San Diego Padres
pederjo01,True,,
pedrodu01,True,"Woodland HS (Woodland, CA)","Arizona State University (Tempe, AZ)"
pegueca01,False,,
peguefr01,False,,
pegueja01,False,,
pelaeal01,True,"Chula Vista HS (Chula Vista, CA)","San Diego State University (San Diego, CA)"
pelfrmi01,True,"Wichita Heights HS (Wichita, KS)","Wichita State University (Wichita, KS)"
pelhacd01,True,"Lancaster HS (Lancaster, SC)","Spartanburg Methodist College (Spartanburg, SC)"
pelloki01,True,"North HS (Olathe, KS)","Johnson County Community College (Overland Park, KS)"
pembeda01,True,,"Western Carolina University (Cullowhee, NC)"
penaar01,False,,
penabr01,False,"Espa Julio Trigo (San Jose, Costa Rica)",
penaca01,True,"Haverhill HS (Haverhill, MA)","Wright State University (Dayton, OH)"
penael01,False,"Santo Domingo (Santo Domingo, Dominican Republic)",
penafe01,False,,
penafr01,False,"Instituto Ibere (Santiago, Dominican Republic)",
penara02,False,,
penato02,False,"Colegio Juan XXIII (Santiago, Puerto Rico)",
penato03,False,,
penawi01,False,"Laguna Salada (Laguna Salada, Dominican Republic)",
pencehu01,True,"Arlington HS (Arlington, TX)","Texarkana College (Texarkana, TX)"
pendlla01,False,,
pennha01,True,"Santana HS (Santee, CA)",
pennicl01,True,"Mary Carroll HS (Corpus Christi, TX)","Texas A&M University (College Station, TX)"
pennybr01,True,"Broken Arrow HS (Broken Arrow, OK)",
peralda01,False,,
peralfr01,False,,
peraljh01,False,"Collejo Pedagojico (Santiago, Dominican Republic)",
peraljo01,False,"4th Bachillerato School (Bonao, Dominican Republic)","Ventura College (Ventura, CA)"
peralwa01,False,,
peralwi01,False,,
perazjo01,False,,
perdolu01,False,,
perdolu02,False,,
perezan01,False,"Bani (Bani, Dominican Republic)",
perezau01,False,,
perezbe01,False,,
perezca02,False,,
perezch01,True,"The Pendleton School (Bradenton, FL)","University of Miami (Coral Gables, FL)"
perezci01,False,,
perezeu01,False,,
perezfe01,True,"Peddie School (Hightstown, NJ)","Columbia University (New York, NY)"
perezhe01,False,,
perezju01,False,Escuela Primaria Medina (Dominican Republic),
perezju02,True,"DeWitt Clinton HS (Bronx, NY)","Western Oklahoma State College (Altus, OK)"
perezlu01,False,,
perezma02,False,,
perezmi02,False,"Juan Jose Abreu (Caracas, Venezuela)",
perezmi03,True,"Francisco Oller (Catano, Puerto Rico)",
perezol01,False,"Cobales (Culiacan, Mexico)",
perezra01,False,,
perezro02,True,"Eugenio Maria De Hostos HS (Mayaguez, Puerto Rico)","Florida Gateway College (Lake City, FL)"
perezsa01,False,"Santo Domingo (Santo Domingo, Dominican Republic)",
perezsa02,False,,
perezti01,False,"Bani (Bani, Dominican Republic)",
perezwi01,False,,
perezye01,False,Liceo Francisco Gregorio Villinig (Dominican Republic),
perkica01,True,,"Purdue University (West Lafayette, IN)"
perkigl01,True,"Stillwater HS (Stillwater, MN)","University of Minnesota (Minneapolis, MN)"
perrych01,True,"Lafayette HS (Lafayette, FL)","Santa Fe Community College (Gainesville, FL)"
perryja01,True,"Jonesboro HS (Jonesboro, GA)","Georgia Institute of Technology (Atlanta, GA)"
perryry01,True,"Marana HS (Tucson, AZ)","University of Arizona (Tucson, AZ)"
pestavi01,True,"Canyon HS (Anaheim, CA)","California State University Fullerton (Fullerton, CA)"
peterad02,True,,"Wichita State University (Wichita, KS)"
peterbr01,True,"Chatsworth HS (Chatsworth, CA)","University of California, Irvine (Irvine, CA)"
peterbr02,True,"W. F. West HS (Chehalis, WA)",
peterdi01,True,"Cathedral HS (Indianapolis, IN)","University of Texas at Austin (Austin, TX)"
peterdu01,True,"Gilbert HS (Gilbert, AZ)",
peterja01,True,"Hamilton Christian Academy (Lake Charles, LA)","McNeese State University (Lake Charles, LA)"
petersh01,True,"Chaparral HS (Temecula, CA)","California State University Long Beach (Long Beach, CA)"
peterti01,True,"Emerald Ridge HS (Puyallup, WA)","University of Kentucky (Lexington, KY)"
petitgr01,False,,
petityu01,False,"U. E. Andres Bello (Maracaibo, Venezuela)",
petribi01,True,"Morris HS (Morris, TX)",
petrija01,True,"Faribault HS (Faribault, MN)","Indiana State University (Terre Haute, IN)"
pettich01,True,"San Dimas HS (San Dimas, CA)","Loyola Marymount University (Los Angeles, CA)"
pettijo02,True,"Esperanza HS (Anaheim, CA)",
pettyad01,True,"Exeter HS (Exeter, CA)","California State University Fresno (Fresno, CA)"
phamth01,True,"Durango HS (Las Vegas, NV)",
phegljo01,True,"North HS (Terre Haute, IN)","Indiana University-Bloomington (Bloomington, IN)"
phelpco01,True,"Santa Barbara HS (Santa Barbara, CA)","Stanford University (Palo Alto, CA)"
phelpda01,True,"Hazelwood HS (Florissant, MO)","University of Notre Dame (South Bend, IN)"
